scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,launch_ok,dump_rc,restore_rc,img_kib,v_pong,v_stat,v_hub,v_tcp,v_live5,v_resume,rereg_ms,verdict,world,dump_err,restore_err
S025hub8.perm__db_read_p50,S,db_read_p50,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__db_read_p75,S,db_read_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__db_parse,S,db_parse,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__db_parse_p25,S,db_parse_p25,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__db_parse_p50,S,db_parse_p50,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__db_parse_p75,S,db_parse_p75,permissive,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_index,S,epg_index,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_index_p25,S,epg_index_p25,permissive,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_index_p50,S,epg_index_p50,permissive,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_index_p75,S,epg_index_p75,permissive,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_text,S,epg_text,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__epg_reserve,S,epg_reserve,permissive,none,none,0,normal,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S025hub8.perm__hub_conn1,S,hub_conn1,permissive,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.122730) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__hub_conn2,S,hub_conn2,permissive,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.130286) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__hub_conn3,S,hub_conn3,permissive,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.145046) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__hub_conn4,S,hub_conn4,permissive,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.156592) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__hub_subscribed,S,hub_subscribed,permissive,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.147713) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__timer_armed,S,timer_armed,permissive,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.154072) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S025hub8.perm__db_watch,S,db_watch,permissive,none,none,0,normal,1,1,na,136,na,na,na,na,na,na,na,dump_fail,"","(00.142319) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S025hub8.perm__ready,S,ready,permissive,none,none,0,normal,1,1,na,136,na,na,na,na,na,na,na,dump_fail,"","(00.172763) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S025hub8.perm__steady,S,steady,permissive,none,none,0,normal,1,1,na,136,na,na,na,na,na,na,na,dump_fail,"","(00.131407) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S026tcprr.stri__init,S,init,strict,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_open,S,db_open,strict,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_read,S,db_read,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_read_p25,S,db_read_p25,strict,none,none,0,normal,1,0,0,1300,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_read_p50,S,db_read_p50,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_read_p75,S,db_read_p75,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_parse,S,db_parse,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_parse_p25,S,db_parse_p25,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_parse_p50,S,db_parse_p50,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__db_parse_p75,S,db_parse_p75,strict,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_index,S,epg_index,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_index_p25,S,epg_index_p25,strict,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_index_p50,S,epg_index_p50,strict,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_index_p75,S,epg_index_p75,strict,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_text,S,epg_text,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__epg_reserve,S,epg_reserve,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S026tcprr.stri__hub_conn1,S,hub_conn1,strict,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.161766) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S026tcprr.stri__hub_conn2,S,hub_conn2,strict,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.126001) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S026tcprr.stri__hub_conn3,S,hub_conn3,strict,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.155436) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S026tcprr.stri__hub_conn4,S,hub_conn4,strict,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.168319) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S026tcprr.stri__hub_subscribed,S,hub_subscribed,strict,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.154141) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S026tcprr.stri__tcp_conn,S,tcp_conn,strict,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.127012) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S026tcprr.stri__timer_armed,S,timer_armed,strict,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.121166) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S026tcprr.stri__db_watch,S,db_watch,strict,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.159420) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S026tcprr.stri__ready,S,ready,strict,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.163284) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S026tcprr.stri__steady,S,steady,strict,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.101980) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S027tcprr.ext___init,S,init,ext_unix,none,none,0,normal,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_open,S,db_open,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_read,S,db_read,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_read_p25,S,db_read_p25,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_read_p50,S,db_read_p50,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_read_p75,S,db_read_p75,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_parse,S,db_parse,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_parse_p25,S,db_parse_p25,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_parse_p50,S,db_parse_p50,ext_unix,none,none,0,normal,1,0,0,1300,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___db_parse_p75,S,db_parse_p75,ext_unix,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_index,S,epg_index,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_index_p25,S,epg_index_p25,ext_unix,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_index_p50,S,epg_index_p50,ext_unix,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_index_p75,S,epg_index_p75,ext_unix,none,none,0,normal,1,0,0,10528,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_text,S,epg_text,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___epg_reserve,S,epg_reserve,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S027tcprr.ext___hub_conn1,S,hub_conn1,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.132047) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S027tcprr.ext___hub_conn2,S,hub_conn2,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.148914) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S027tcprr.ext___hub_conn3,S,hub_conn3,ext_unix,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.154302) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S027tcprr.ext___hub_conn4,S,hub_conn4,ext_unix,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.183917) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S027tcprr.ext___hub_subscribed,S,hub_subscribed,ext_unix,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.125305) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S027tcprr.ext___tcp_conn,S,tcp_conn,ext_unix,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.116163) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S027tcprr.ext___timer_armed,S,timer_armed,ext_unix,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.143715) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S027tcprr.ext___db_watch,S,db_watch,ext_unix,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.129706) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S027tcprr.ext___ready,S,ready,ext_unix,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.111050) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S027tcprr.ext___steady,S,steady,ext_unix,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.150867) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S028tcprr.tcp___init,S,init,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_open,S,db_open,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_read,S,db_read,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_read_p25,S,db_read_p25,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_read_p50,S,db_read_p50,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_read_p75,S,db_read_p75,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_parse,S,db_parse,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_parse_p25,S,db_parse_p25,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_parse_p50,S,db_parse_p50,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___db_parse_p75,S,db_parse_p75,tcp_est,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_index,S,epg_index,tcp_est,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_index_p25,S,epg_index_p25,tcp_est,none,none,0,normal,1,0,0,4376,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_index_p50,S,epg_index_p50,tcp_est,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_index_p75,S,epg_index_p75,tcp_est,none,none,0,normal,1,0,0,10524,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_text,S,epg_text,tcp_est,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___epg_reserve,S,epg_reserve,tcp_est,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S028tcprr.tcp___hub_conn1,S,hub_conn1,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.145592) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___hub_conn2,S,hub_conn2,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.153420) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___hub_conn3,S,hub_conn3,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.132190) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___hub_conn4,S,hub_conn4,tcp_est,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.109712) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___hub_subscribed,S,hub_subscribed,tcp_est,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.159292) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___tcp_conn,S,tcp_conn,tcp_est,none,none,0,normal,1,1,na,13600,na,na,na,na,na,na,na,dump_fail,"","(00.270179) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___timer_armed,S,timer_armed,tcp_est,none,none,0,normal,1,1,na,13600,na,na,na,na,na,na,na,dump_fail,"","(00.114948) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S028tcprr.tcp___db_watch,S,db_watch,tcp_est,none,none,0,normal,1,1,na,140,na,na,na,na,na,na,na,dump_fail,"","(00.189102) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S028tcprr.tcp___ready,S,ready,tcp_est,none,none,0,normal,1,1,na,140,na,na,na,na,na,na,na,dump_fail,"","(00.219005) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S028tcprr.tcp___steady,S,steady,tcp_est,none,none,0,normal,1,1,na,140,na,na,na,na,na,na,na,dump_fail,"","(00.212097) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S029tcprr.file__init,S,init,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_open,S,db_open,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_read,S,db_read,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_read_p25,S,db_read_p25,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_read_p50,S,db_read_p50,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_read_p75,S,db_read_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_parse,S,db_parse,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_parse_p25,S,db_parse_p25,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_parse_p50,S,db_parse_p50,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__db_parse_p75,S,db_parse_p75,filelocks,none,none,0,normal,1,0,0,1304,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_index,S,epg_index,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_index_p25,S,epg_index_p25,filelocks,none,none,0,normal,1,0,0,4380,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_index_p50,S,epg_index_p50,filelocks,none,none,0,normal,1,0,0,7452,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_index_p75,S,epg_index_p75,filelocks,none,none,0,normal,1,0,0,10524,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_text,S,epg_text,filelocks,none,none,0,normal,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__epg_reserve,S,epg_reserve,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S029tcprr.file__hub_conn1,S,hub_conn1,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.140411) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S029tcprr.file__hub_conn2,S,hub_conn2,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.089095) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S029tcprr.file__hub_conn3,S,hub_conn3,filelocks,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.157172) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S029tcprr.file__hub_conn4,S,hub_conn4,filelocks,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.110726) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S029tcprr.file__hub_subscribed,S,hub_subscribed,filelocks,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.104017) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S029tcprr.file__tcp_conn,S,tcp_conn,filelocks,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.147688) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S029tcprr.file__timer_armed,S,timer_armed,filelocks,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.148609) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S029tcprr.file__db_watch,S,db_watch,filelocks,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.128118) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S029tcprr.file__ready,S,ready,filelocks,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.147397) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S029tcprr.file__steady,S,steady,filelocks,none,none,0,normal,1,1,na,56,na,na,na,na,na,na,na,dump_fail,"","(00.151063) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S030tcprr.perm__init,S,init,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
